"","water_yr","Station","combo_name","Date","tempC","DO..mg.L.","DO_sat....","Biochemical.Oxygen.Demand..mg.L.","pH..si.","Total.Solids..mg.L.","Ammonia..mg.L.","Nitrate.as.N.mg.L.","Total.Phosphorus..mg.L.","ecoli..MPN.","fecal.coliform..MPN.","temp_si","temp_cond","bod_si","bod_cond","ph_si","ph_cond","n_si","n_cond","p_si","p_cond","do_si","do_cond","ts_si","ts_cond","ecoli_si","fec_si","bact_si","bact_cond","owqi","owqi_cond"
"801","2013","12012","HOOD  Hood River at Hood River","8/27/13","16.4","10.5","109","0.3","8.2","80","0.01","0.208","0.05","36",NA,"92","Excellent","94","Excellent","90","Excellent","90","Excellent","85","Good","90","Excellent","81","Fair","98",NA,"98","Excellent","90","Excellent"
"802","2013","33603","HOOD  Neal Creek at Fir Mountain Rd","8/27/13","14.9","9.9","102","0.3","7.9","88","0.011","0.211","0.04","133",NA,"96","Excellent","94","Excellent","100","Excellent","90","Excellent","88","Good","98","Excellent","77","Poor","86",NA,"86","Good","90","Excellent"
"803","2013","28333","MID_COLUM  Fifteen mile creek at Petersburg OR","8/27/13","18.9","9.4","103","1","8.3","136","0.017","0.192","0.06","613",NA,"84","Fair","82","Fair","86","Good","91","Excellent","82","Fair","96","Excellent","60","Poor","47",NA,"47","Very Poor","72","Poor"
"804","2013","36784","UMA  Willow Creek at Rhea Rd","8/27/13","16.6","9.5","102","1.3","8.4","249","0.015","0.347","0.11","727",NA,"92","Excellent","77","Poor","81","Fair","85","Good","67","Poor","98","Excellent","80","Fair","41",NA,"41","Very Poor","69","Poor"
"805","2013","10391","MID_CST  Siletz R 5 miles ds Siletz","9/3/13","20.8","9.6","107","0.7","7.9","32","0.017","0.058","0.01","5",NA,"75","Poor","87","Good","100","Excellent","97","Excellent","97","Excellent","92","Excellent","100","Excellent","98",NA,"98","Excellent","92","Excellent"
"806","2013","11263","MID_CST  Alsea R at Thissell Rd","9/3/13","20","8.4","92","1","7.6","47","0.05","0.081","0.03","15",NA,"79","Poor","82","Fair","100","Excellent","94","Excellent","91","Excellent","89","Good","94","Excellent","98",NA,"98","Excellent","90","Excellent"
"807","2013","11476","MID_CST  Yaquina R ds Chitwood","9/3/13","19.9","8.4","92","1.2","7.4","56","0.034","0.175","0.04","28",NA,"79","Poor","79","Poor","100","Excellent","91","Excellent","88","Good","89","Good","87","Good","98",NA,"98","Excellent","88","Good"
"808","2013","33644","N_CST  North Beaver at Ona Grange","9/3/13","16.1","9.2","94","0.6","7.3","51","0.024","0.353","0.03","102",NA,"93","Excellent","89","Good","100","Excellent","84","Fair","91","Excellent","94","Excellent","91","Excellent","89",NA,"89","Good","91","Excellent"
"809","2013","33642","MID_CST  Siuslaw R at Tide Wayside","9/3/13","19.3","9","98","0.9","7.7","39","0.021","0.033","0.02","6",NA,"82","Fair","84","Fair","100","Excellent","98","Excellent","94","Excellent","93","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"810","2013","10523","N_CST  Nestucca R at Cloverdale","9/4/13","17.2","8.6","89","1.1","7.3","62","0.023","0.442","0.03","816",NA,"90","Excellent","80","Fair","100","Excellent","81","Fair","91","Excellent","90","Excellent","82","Fair","37",NA,"37","Very Poor","69","Poor"
"811","2013","10521","N_CST  Necanicum R at Forest Lake RV Camp","9/4/13","17.7","9","95","0.6","7.1","41","0.011","0.106","0.01","166",NA,"88","Good","89","Good","100","Excellent","95","Excellent","97","Excellent","93","Excellent","99","Excellent","82",NA,"82","Fair","92","Excellent"
"812","2013","13433","N_CST  Trask R at HWY 101","9/4/13","16.7","8.9","91","1","7.4","65","0.018","0.408","0.02","276",NA,"91","Excellent","82","Fair","100","Excellent","82","Fair","94","Excellent","92","Excellent","80","Fair","71",NA,"71","Poor","85","Good"
"813","2013","11856","N_CST  Nehalem R at Foley Rd","9/4/13","19.1","8.8","94","1.1","7.4","53","0.013","0.179","0.02","32",NA,"83","Fair","80","Fair","100","Excellent","92","Excellent","94","Excellent","92","Excellent","89","Good","98",NA,"98","Excellent","90","Excellent"
"814","2013","13424","N_CST  Wilson R at HWY 6","9/4/13","17.5","9.7","100","0.7","7.8","51","0.014","0.391","0.01","12",NA,"89","Good","87","Good","100","Excellent","83","Fair","97","Excellent","97","Excellent","91","Excellent","98",NA,"98","Excellent","92","Excellent"
"815","2013","11241","MID_CST  Salmon R at Otis","9/4/13","16.1","9.2","93","0.9","7.5","59","0.036","0.242","0.02","228",NA,"93","Excellent","84","Fair","100","Excellent","88","Good","94","Excellent","94","Excellent","85","Good","76",NA,"76","Poor","88","Good"
"816","2013","13417","N_CST  Kilchis R at Alderbrook Rd","9/4/13","15.2","9.1","91","0.6","7.1","47","0.012","0.908","0.01","101",NA,"95","Excellent","89","Good","100","Excellent","65","Poor","97","Excellent","94","Excellent","94","Excellent","89",NA,"89","Good","88","Good"
"817","2013","13421","N_CST  Wilson R at HWY 101","9/4/13","17.4","8.8","91","0.7","7.2","58","0.02","0.544","0.02","120",NA,"89","Good","87","Good","100","Excellent","77","Poor","94","Excellent","92","Excellent","85","Good","87",NA,"87","Good","88","Good"
"818","2013","13411","N_CST  Miami R at Moss Creek Rd","9/4/13","14.6","9.6","94","0.5","7.1","49","0.013","0.756","0.005","214",NA,"96","Excellent","91","Excellent","100","Excellent","70","Poor","99","Excellent","97","Excellent","92","Excellent","77",NA,"77","Poor","88","Good"
"819","2013","13440","N_CST  Tillamook R at Bewley Creek Rd","9/4/13","15.9","9.4","95","0.7","7.3","47","0.014","0.497","0.02","210",NA,"94","Excellent","87","Good","100","Excellent","79","Poor","94","Excellent","96","Excellent","94","Excellent","77",NA,"77","Poor","89","Good"
"820","2013","10817","N_CST  Lewis & Clark R at Logan rd","9/5/13","18.4","7.7","81","1.2","7","74","0.005","0.029","0.05","172",NA,"86","Good","79","Poor","100","Excellent","98","Excellent","85","Good","82","Fair","74","Poor","81",NA,"81","Fair","84","Fair"
"821","2013","12187","N_CST  Youngs R at Youngs R Loop Rd","9/5/13","16.1","9.3","94","0.8","7.3","51","0.005","0.181","0.02","50",NA,"93","Excellent","85","Good","100","Excellent","92","Excellent","94","Excellent","95","Excellent","91","Excellent","96",NA,"96","Excellent","93","Excellent"
"822","2013","11904","N_CST  Klaskanine R at Youngs R Loop Rd (Olney)","9/5/13","17.3","7.2","75","1.4","6.9","87","0.037","0.102","0.06","411",NA,"89","Good","76","Poor","95","Excellent","94","Excellent","82","Fair","77","Poor","66","Poor","60",NA,"60","Poor","77","Poor"
"823","2013","34019","N_CST  Nehalem R at Birenkfeld","9/5/13","18.9","8.2","90","1","7.5","89","0.022","0.017","0.06","93",NA,"84","Fair","82","Fair","100","Excellent","98","Excellent","82","Fair","87","Good","65","Poor","90",NA,"90","Excellent","84","Fair"
"824","2013","11434","N_CST  Clatskanie R at HWY 30 (Clatskanie)","9/5/13","17.4","8.7","91","1","7.4","101","0.043","0.079","0.06","99",NA,"89","Good","82","Fair","100","Excellent","95","Excellent","82","Fair","91","Excellent","58","Very Poor","90",NA,"90","Excellent","83","Fair"
"825","2013","10690","DES  Metolius R at Bridge 99 (Camp Sherman)","9/9/13","10.6","11.1","112","0.2","8.2","66","0.005","0.027","0.08","1",NA,"100","Excellent","96","Excellent","90","Excellent","99","Excellent","76","Poor","87","Good","100","Excellent","98",NA,"98","Excellent","92","Excellent"
"826","2013","10506","DES  Deschutes R at Warm Springs","9/9/13","14.1","7.9","81","1.6","8.3","95","0.071","0.279","0.09","32",NA,"97","Excellent","73","Poor","86","Good","85","Good","73","Poor","84","Fair","89","Good","98",NA,"98","Excellent","84","Fair"
"827","2013","10508","DES  Deschutes R at Lower Bridge","9/9/13","19.4","9.5","113","0.6","8.6","46","0.005","0.007","0.05","9",NA,"81","Fair","89","Good","73","Poor","99","Excellent","85","Good","86","Good","100","Excellent","98",NA,"98","Excellent","88","Good"
"828","2013","10517","DES  Crooked R at Lone Pine Rd","9/9/13","18.9","10.5","124","1","8.5","241","0.018","0.48","0.11","166",NA,"84","Fair","82","Fair","77","Poor","80","Fair","67","Poor","75","Poor","81","Fair","82",NA,"82","Fair","78","Poor"
"829","2013","36776","DES  Trout Creek ds of Mud Springs Creek","9/9/13","15.4","9.8","103","0.7","8.5","297","0.022","1.92","0.19","131",NA,"95","Excellent","87","Good","77","Poor","41","Very Poor","43","Very Poor","96","Excellent","20","Very Poor","86",NA,"86","Good","44","Very Poor"
"830","2013","11477","DES  Crooked R at Conant Basin Rd","9/9/13","17.7","5.8","68","2.6","8.2","345","0.018","0.018","0.03","89",NA,"88","Good","60","Poor","90","Excellent","98","Excellent","91","Excellent","57","Very Poor","69","Poor","91",NA,"91","Excellent","76","Poor"
"831","2013","10686","DES  Deschutes R at Harper Bridge (Sunriver)","9/10/13","14.6","8.2","93","1.3","8","46","0.005","0.007","0.06","8",NA,"96","Excellent","77","Poor","100","Excellent","99","Excellent","82","Fair","87","Good","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"832","2013","10696","DES  Little Deschutes R at HWY 42","9/10/13","16","8.2","96","0.7","7.6","30","0.005","0.003","0.04","4",NA,"93","Excellent","87","Good","100","Excellent","100","Excellent","88","Good","87","Good","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"833","2013","10688","DES  Deschutes R at Pringle Falls","9/10/13","14.4","9.4","106","1.4","7.9","46","0.035","0.013","0.07","4",NA,"97","Excellent","76","Poor","100","Excellent","98","Excellent","79","Poor","93","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"834","2013","10602","ROGUE  Little Butte Creek at Agate Rd (White City)","9/10/13","22.7","9.4","114","1","8.3","107","0.033","0.016","0.11","308",NA,"64","Poor","82","Fair","86","Good","98","Excellent","67","Poor","85","Good","76","Poor","68",NA,"68","Poor","76","Poor"
"835","2013","10511","DES  Deschutes R at Mirror Pond (Bend)","9/10/13","14.2","9.1","100","1","7.8","46","0.011","0.01","0.06","6",NA,"97","Excellent","82","Fair","100","Excellent","99","Excellent","82","Fair","94","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"836","2013","10418","ROGUE  Rogue R at Robertson Bridge (Merlin)","9/11/13","18","9.8","107","0.6","8.2","73","0.016","0.141","0.07","27",NA,"87","Good","89","Good","90","Excellent","93","Excellent","79","Poor","92","Excellent","89","Good","98",NA,"98","Excellent","89","Good"
"837","2013","10423","ROGUE  Rogue R at Dodge Park","9/11/13","12.5","9.8","97","0.6","7.8","59","0.015","0.008","0.04","31",NA,"99","Excellent","89","Good","100","Excellent","99","Excellent","88","Good","98","Excellent","96","Excellent","98",NA,"98","Excellent","95","Excellent"
"838","2013","10421","ROGUE  Rogue R at Rock Point Bridge (Gold Hill)","9/11/13","16.1","9.7","102","0.8","7.9","74","0.074","0.177","0.08","46",NA,"93","Excellent","85","Good","100","Excellent","89","Good","76","Poor","98","Excellent","89","Good","96",NA,"96","Excellent","90","Excellent"
"839","2013","36805","ROGUE  Applegate River at Murphy OR","9/11/13","17.7","10.3","112","0.5","8.2","71","0.005","0.021","0.01","34",NA,"88","Good","91","Excellent","90","Excellent","99","Excellent","97","Excellent","87","Good","90","Excellent","98",NA,"98","Excellent","92","Excellent"
"840","2013","11051","ROGUE  Bear Creek at Kirtland Rd","9/11/13","18.1","8.3","92","1.3","8.1","199","0.041","0.622","0.12","365",NA,"87","Good","77","Poor","95","Excellent","74","Poor","64","Poor","88","Good","49","Very Poor","64",NA,"64","Poor","70","Poor"
"841","2013","10443","UMP  S Umpqua R at HWY 42 (Winston)","9/16/13","22.6","8.8","103","0.9","8.3","107","0.005","0.007","0.03","129",NA,"64","Poor","84","Fair","86","Good","99","Excellent","91","Excellent","96","Excellent","69","Poor","86",NA,"86","Good","82","Fair"
"842","2013","10442","UMP  S Umpqua R at Melrose Rd","9/16/13","22.9","10.9","129","0.6","9","109","0.005","0.033","0.03","7",NA,"62","Poor","89","Good","60","Poor","98","Excellent","91","Excellent","71","Poor","68","Poor","98",NA,"98","Excellent","75","Poor"
"843","2013","10437","UMP  Umpqua R at Elkton","9/16/13","21.1","8.6","97","0.8","7.9","75","0.005","0.011","0.03","7",NA,"73","Poor","85","Good","100","Excellent","99","Excellent","91","Excellent","90","Excellent","82","Fair","98",NA,"98","Excellent","88","Good"
"844","2013","10451","UMP  N Umpqua R at Garden Valley Rd","9/16/13","18.4","9.9","107","0.1","8.1","74","0.005","0.005","0.05","5",NA,"86","Good","98","Excellent","95","Excellent","100","Excellent","85","Good","92","Excellent","83","Fair","98",NA,"98","Excellent","91","Excellent"
"845","2013","10441","UMP  Elk Creek at Elkton","9/16/13","19.4","8.8","96","1.9","7.8","117","0.01","0.007","0.02","11",NA,"81","Fair","68","Poor","100","Excellent","99","Excellent","94","Excellent","92","Excellent","65","Poor","98",NA,"98","Excellent","84","Fair"
"846","2013","10996","UMP  Calapooya Creek at Umpqua","9/16/13","19.8","8.5","95","1.6","7.9","101","0.036","0.377","0.03","68",NA,"80","Fair","73","Poor","100","Excellent","83","Fair","91","Excellent","89","Good","71","Poor","93",NA,"93","Excellent","83","Fair"
"847","2013","11522","UMP  S Umpqua R at Stewart Park Rd (Roseburg)","9/16/13","23.1","8.1","96","1","8.4","109","0.016","0.012","0.03","16",NA,"61","Poor","82","Fair","81","Fair","99","Excellent","91","Excellent","86","Good","68","Poor","98",NA,"98","Excellent","80","Fair"
"848","2013","10997","UMP  Cow Creek at Mouth (Riddle)","9/17/13","19.9","7.6","86","1","8","89","0.005","0.009","0.02","25",NA,"79","Poor","82","Fair","100","Excellent","99","Excellent","94","Excellent","81","Fair","76","Poor","98",NA,"98","Excellent","87","Good"
"849","2013","11484","UMP  S Umpqua R at Days Creek Cutoff Rd","9/17/13","19.4","7.7","87","0.9","7.9","101","0.005","0.021","0.02","172",NA,"81","Fair","84","Fair","100","Excellent","99","Excellent","94","Excellent","82","Fair","71","Poor","81",NA,"81","Fair","85","Good"
"850","2013","11482","ROGUE  Illinois R ds Kerby","9/17/13","20.1","8.7","100","1","8.1","111","0.005","0.02","0.01","52",NA,"78","Poor","82","Fair","95","Excellent","99","Excellent","97","Excellent","91","Excellent","74","Poor","95",NA,"95","Excellent","88","Good"
"851","2013","10393","S_CST  N Fk Coquille R at HWY 42","9/18/13","20.9","9.4","104","1.3","7.6","84","0.144","0.045","0.08","579",NA,"74","Poor","77","Poor","100","Excellent","92","Excellent","76","Poor","95","Excellent","68","Poor","49",NA,"49","Very Poor","73","Poor"
"852","2013","10596","S_CST  Coquille R at Sturdivant Park Dock","9/18/13","21.4","8.1","91","1.2","7.7","104","0.005","0.003","0.05","20",NA,"71","Poor","79","Poor","100","Excellent","100","Excellent","85","Good","86","Good","57","Very Poor","98",NA,"98","Excellent","80","Fair"
"853","2013","10537","S_CST  Winchuck R us HWY 101","9/18/13","14.4","8.5","84","0.6","7.2","47","0.005","0.063","0.01","119",NA,"97","Excellent","89","Good","100","Excellent","97","Excellent","97","Excellent","89","Good","94","Excellent","87",NA,"87","Good","93","Excellent"
"854","2013","10414","ROGUE  Rogue R at Lobster Point Bridge","9/18/13","18.8","9.2","99","0.7","8.1","89","0.013","0.163","0.07","2",NA,"84","Fair","87","Good","95","Excellent","92","Excellent","79","Poor","94","Excellent","83","Fair","98",NA,"98","Excellent","88","Good"
"855","2013","10533","S_CST  Sixes R at HWY 101","9/18/13","18.4","9.2","98","0.5","7.5","60","0.005","0.095","0.01","6",NA,"86","Good","91","Excellent","100","Excellent","96","Excellent","97","Excellent","94","Excellent","84","Fair","98",NA,"98","Excellent","93","Excellent"
"856","2013","11486","S_CST  S Fk Coquille R at Broadbent","9/18/13","21.2","9.2","103","0.9","7.9","93","0.005","0.003","0.02","4",NA,"72","Poor","84","Fair","100","Excellent","100","Excellent","94","Excellent","96","Excellent","63","Poor","98",NA,"98","Excellent","85","Good"
"857","2013","11493","S_CST  Pistol R at Pistol R Loop Rd","9/18/13","15.7","6.3","63","1.3","7.5","98","0.005","0.008","0.01","4",NA,"94","Excellent","77","Poor","100","Excellent","99","Excellent","97","Excellent","65","Poor","60","Poor","98",NA,"98","Excellent","81","Fair"
"858","2013","11905","S_CST  Elk R at HWY 101","9/18/13","17.6","9.8","102","0.5","7.4","55","0.005","0.037","0.01","24",NA,"88","Good","91","Excellent","100","Excellent","98","Excellent","97","Excellent","98","Excellent","88","Good","98",NA,"98","Excellent","94","Excellent"
"859","2013","12590","S_CST  Floras Creek at HWY 101","9/18/13","17.7","8.6","90","1.4","7.5","84","0.005","0.003","0.01","33",NA,"88","Good","76","Poor","100","Excellent","100","Excellent","97","Excellent","90","Excellent","68","Poor","98",NA,"98","Excellent","87","Good"
"860","2013","33922","S_CST  Middle Fk Coquille R at rivermile 1.25 Hwy 42","9/18/13","20.5","9.2","102","0.8","7.8","67","0.005","7.3","0.02","8",NA,"76","Poor","85","Good","100","Excellent","10","Very Poor","94","Excellent","98","Excellent","79","Poor","98",NA,"98","Excellent","27","Very Poor"
"861","2013","11483","S_CST  Chetco R at USGS Gage","9/18/13","17.5","8.9","93","0.7","8","73","0.005","0.01","0.01","13",NA,"89","Good","87","Good","100","Excellent","99","Excellent","97","Excellent","92","Excellent","75","Poor","98",NA,"98","Excellent","91","Excellent"
"862","2013","13574","S_CST  S Fk Coos R at Anson Rogers Bridge","9/19/13","18.8","7.4","80","1.1","7.2","967","0.054","0.051","0.08","12",NA,"84","Fair","80","Fair","100","Excellent","95","Excellent","76","Poor","79","Poor","10","Very Poor","98",NA,"98","Excellent","27","Very Poor"
"863","2013","11491","S_CST  Smith River  4.4 miles ds smith river falls","9/19/13","18","9.9","105","1","7.5","36","0.005","0.007","0.02","23",NA,"87","Good","82","Fair","100","Excellent","99","Excellent","94","Excellent","94","Excellent","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"864","2013","13570","S_CST  Millicoma R at Rooke Higgins Boat Ramp","9/19/13","19","7","75","1.2","7.1","234","0.032","0.112","0.06","12",NA,"83","Fair","79","Poor","100","Excellent","94","Excellent","82","Fair","74","Poor","10","Very Poor","98",NA,"98","Excellent","27","Very Poor"
"865","2013","10730","OWYH  Owyhee R at Rome (Hwy 95)","9/23/13","15.2","8.9","101","1.2","9.1","215","0.005","0.016","0.04","3",NA,"95","Excellent","79","Poor","57","Very Poor","99","Excellent","88","Good","99","Excellent","99","Excellent","98",NA,"98","Excellent","84","Fair"
"866","2013","12264","MAL_Lake  Whitehorse Creek at Whitehorse Ranch Rd","9/23/13","15.3","9","106","0.4","8.6","203","0.005","0.003","0.15","12",NA,"95","Excellent","92","Excellent","73","Poor","100","Excellent","55","Very Poor","93","Excellent","100","Excellent","98",NA,"98","Excellent","83","Fair"
"867","2013","12265","MAL_Lake  Donner & Blitzen River at Page Springs Campground","9/23/13","10.9","9.2","98","0.7","7.7","88","0.005","0.136","0.02","22",NA,"100","Excellent","87","Good","100","Excellent","94","Excellent","94","Excellent","94","Excellent","100","Excellent","98",NA,"98","Excellent","96","Excellent"
"868","2013","33930","GS_Lakes  Chewaucan River 2.4 miles u/s of Paisley OR","9/23/13","10.4","9.5","101","0.9","7.3","92","0.012","0.003","0.06","76",NA,"100","Excellent","84","Fair","100","Excellent","99","Excellent","82","Fair","99","Excellent","100","Excellent","92",NA,"92","Excellent","94","Excellent"
"869","2013","36778","GS_Lakes  Thomas Creek at Stock Drive Rd","9/23/13","10.7","5.4","58","3","7.8","505","0.024","0.032","0.25","145",NA,"100","Excellent","55","Very Poor","100","Excellent","97","Excellent","25","Very Poor","51","Very Poor","80","Fair","84",NA,"84","Fair","52","Very Poor"
"870","2013","36783","OWH  Crooked Creek at Kiger Rd","9/23/13","16","9.6","112","0.3","8.6","341","0.005","0.353","0.05","56",NA,"93","Excellent","94","Excellent","73","Poor","85","Good","85","Good","87","Good","90","Excellent","95",NA,"95","Excellent","87","Good"
"871","2013","11050","OWH  Jordan Creek at Arock Rd","9/23/13","13.3","8.9","99","2.1","8.1","310","0.005","0.003","0.05","6",NA,"98","Excellent","66","Poor","95","Excellent","100","Excellent","85","Good","92","Excellent","92","Excellent","98",NA,"98","Excellent","88","Good"
"872","2013","13014","MAL_Lake  SF Blitzen R at Blitzen Crossing","9/23/13","13.4","8.7","102","0.2","8.3","90","0.005","0.275","0.03","3",NA,"98","Excellent","96","Excellent","86","Good","88","Good","91","Excellent","98","Excellent","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"873","2013","12267","GS_Lakes  Deep Creek west of Adel OR","9/23/13","14.4","9.8","113","1","8.7","117","0.005","0.003","0.02","3",NA,"97","Excellent","82","Fair","70","Poor","100","Excellent","94","Excellent","86","Good","100","Excellent","98",NA,"98","Excellent","89","Good"
"874","2013","33929","MAL_Lake  Silvies River at West Loop Road","9/24/13","13.2","6.5","73","1","7.4","148","0.011","0.011","0.08","61",NA,"99","Excellent","82","Fair","100","Excellent","99","Excellent","76","Poor","68","Poor","100","Excellent","94",NA,"94","Excellent","87","Good"
"875","2013","11047","MAL  Malheur River at HWY 20 (Drewsey)","9/24/13","13.8","8.3","92","1","8","260","0.005","0.003","0.22","87",NA,"98","Excellent","82","Fair","100","Excellent","100","Excellent","34","Very Poor","88","Good","96","Excellent","91",NA,"91","Excellent","69","Poor"
